step,raw_cmd_vel_lx,raw_cmd_vel_ly,raw_cmd_vel_lz,raw_cmd_vel_ax,raw_cmd_vel_ay,raw_cmd_vel_az,raw_back_joint,raw_left_shoulder_yaw,raw_left_shoulder_pitch,raw_left_elbow_pitch,raw_left_wrist_pitch,raw_left_wrist_roll,raw_left_gripper,raw_right_shoulder_yaw,raw_right_shoulder_pitch,raw_right_elbow_pitch,raw_right_wrist_pitch,raw_right_wrist_roll,raw_right_gripper,raw_head_yaw,raw_head_pitch,raw_head_roll,normalized_cmd_vel_lx,normalized_cmd_vel_ly,normalized_cmd_vel_lz,normalized_cmd_vel_ax,normalized_cmd_vel_ay,normalized_cmd_vel_az,normalized_back_joint,normalized_left_shoulder_yaw,normalized_left_shoulder_pitch,normalized_left_elbow_pitch,normalized_left_wrist_pitch,normalized_left_wrist_roll,normalized_left_gripper,normalized_right_shoulder_yaw,normalized_right_shoulder_pitch,normalized_right_elbow_pitch,normalized_right_wrist_pitch,normalized_right_wrist_roll,normalized_right_gripper,normalized_head_yaw,normalized_head_pitch,normalized_head_roll,denorm_if_raw_is_raw_cmd_vel_lx,denorm_if_raw_is_raw_cmd_vel_ly,denorm_if_raw_is_raw_cmd_vel_lz,denorm_if_raw_is_raw_cmd_vel_ax,denorm_if_raw_is_raw_cmd_vel_ay,denorm_if_raw_is_raw_cmd_vel_az,denorm_if_raw_is_raw_back_joint,denorm_if_raw_is_raw_left_shoulder_yaw,denorm_if_raw_is_raw_left_shoulder_pitch,denorm_if_raw_is_raw_left_elbow_pitch,denorm_if_raw_is_raw_left_wrist_pitch,denorm_if_raw_is_raw_left_wrist_roll,denorm_if_raw_is_raw_left_gripper,denorm_if_raw_is_raw_right_shoulder_yaw,denorm_if_raw_is_raw_right_shoulder_pitch,denorm_if_raw_is_raw_right_elbow_pitch,denorm_if_raw_is_raw_right_wrist_pitch,denorm_if_raw_is_raw_right_wrist_roll,denorm_if_raw_is_raw_right_gripper,denorm_if_raw_is_raw_head_yaw,denorm_if_raw_is_raw_head_pitch,denorm_if_raw_is_raw_head_roll,denorm_if_raw_is_normalized_cmd_vel_lx,denorm_if_raw_is_normalized_cmd_vel_ly,denorm_if_raw_is_normalized_cmd_vel_lz,denorm_if_raw_is_normalized_cmd_vel_ax,denorm_if_raw_is_normalized_cmd_vel_ay,denorm_if_raw_is_normalized_cmd_vel_az,denorm_if_raw_is_normalized_back_joint,denorm_if_raw_is_normalized_left_shoulder_yaw,denorm_if_raw_is_normalized_left_shoulder_pitch,denorm_if_raw_is_normalized_left_elbow_pitch,denorm_if_raw_is_normalized_left_wrist_pitch,denorm_if_raw_is_normalized_left_wrist_roll,denorm_if_raw_is_normalized_left_gripper,denorm_if_raw_is_normalized_right_shoulder_yaw,denorm_if_raw_is_normalized_right_shoulder_pitch,denorm_if_raw_is_normalized_right_elbow_pitch,denorm_if_raw_is_normalized_right_wrist_pitch,denorm_if_raw_is_normalized_right_wrist_roll,denorm_if_raw_is_normalized_right_gripper,denorm_if_raw_is_normalized_head_yaw,denorm_if_raw_is_normalized_head_pitch,denorm_if_raw_is_normalized_head_roll
228,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.19328157603740692,0.9863496422767639,-0.7700583338737488,0.28071847558021545,-0.08897088468074799,-0.0,-0.28378644585609436,-0.9127185940742493,-0.03374757617712021,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.5011225938796997,2.104341983795166,-0.11478786170482635,1.549778699874878,-0.5708557367324829,-0.481687992811203,-0.18863114714622498,0.0993400290608406,-1.7917343378067017,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.19328157603740692,0.9863496422767639,-0.7700583338737488,0.28071847558021545,-0.08897088468074799,-0.0,-0.28378644585609436,-0.9127185940742493,-0.03374757617712021,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03516676649451256,0.6306287050247192,-1.3329846858978271,-0.1501518189907074,-0.030657727271318436,0.14634501934051514,-0.322579950094223,-1.27662992477417,0.05977821722626686
229,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2070874124765396,0.983281672000885,-0.7255728840827942,0.2546408176422119,-0.04448544234037399,-0.0,-0.2883884012699127,-0.9127185940742493,-0.032213594764471054,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.5801594257354736,2.0946996212005615,-0.06300488114356995,1.472970962524414,-0.2032395303249359,-0.481687992811203,-0.19991913437843323,0.0993400290608406,-1.762900471687317,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2070874124765396,0.983281672000885,-0.7255728840827942,0.2546408176422119,-0.04448544234037399,-0.0,-0.2883884012699127,-0.9127185940742493,-0.032213594764471054,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03275521844625473,0.6296525001525879,-1.2947683334350586,-0.15900567173957825,-0.025274518877267838,0.14634501934051514,-0.3244560956954956,-1.27662992477417,0.059859827160835266
230,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22242721915245056,0.960271954536438,-0.6504078507423401,0.1733398288488388,0.006135923322290182,0.03988350182771683,-0.29452431201934814,-0.9096506237983704,-0.029145635664463043,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.667978048324585,2.022382974624634,0.02449045144021511,1.2335118055343628,0.2150823175907135,-0.3504132628440857,-0.2149696946144104,0.10787223279476166,-1.7052325010299683,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22242721915245056,0.960271954536438,-0.6504078507423401,0.1733398288488388,0.006135923322290182,0.03988350182771683,-0.29452431201934814,-0.9096506237983704,-0.029145635664463043,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03007572516798973,0.6223313212394714,-1.2301959991455078,-0.1866089254617691,-0.019148798659443855,0.1584623008966446,-0.326957643032074,-1.275526762008667,0.06002304330468178
231,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.9418641924858093,-0.5967185497283936,0.17487381398677826,0.015339807607233524,0.05982524901628494,-0.2960582971572876,-0.905048668384552,-0.03374757617712021,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.7031055688858032,1.964529037475586,0.08698710799217224,1.238029956817627,0.2911408245563507,-0.28477591276168823,-0.21873235702514648,0.12067053467035294,-1.7917343378067017,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.9418641924858093,-0.5967185497283936,0.17487381398677826,0.015339807607233524,0.05982524901628494,-0.2960582971572876,-0.905048668384552,-0.03374757617712021,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.029003925621509552,0.6164743900299072,-1.1840728521347046,-0.18608810007572174,-0.018035031855106354,0.16452094912528992,-0.3275830149650574,-1.2738720178604126,0.05977821722626686
232,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.9234564304351807,-0.5430291891098022,0.11965049803256989,0.06749515235424042,-0.0,-0.2991262674331665,-0.9019806981086731,-0.03528155758976936,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.7031055688858032,1.9066756963729858,0.1494838297367096,1.07537841796875,0.7221390604972839,-0.481687992811203,-0.22625768184661865,0.129202738404274,-1.820568323135376,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.9234564304351807,-0.5430291891098022,0.11965049803256989,0.06749515235424042,-0.0,-0.2991262674331665,-0.9019806981086731,-0.03528155758976936,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.029003925621509552,0.6106173992156982,-1.1379497051239014,-0.20483747124671936,-0.011723683215677738,0.14634501934051514,-0.32883378863334656,-1.2727688550949097,0.059696607291698456
233,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.9081166386604309,-0.5016117095947266,0.06596117466688156,0.06442718952894211,-0.0,-0.2991262674331665,-0.8989127278327942,-0.03374757617712021,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.7031055688858032,1.8584641218185425,0.1976955682039261,0.9172449707984924,0.6967862844467163,-0.481687992811203,-0.22625768184661865,0.13773493468761444,-1.7917343378067017,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.9081166386604309,-0.5016117095947266,0.06596117466688156,0.06442718952894211,-0.0,-0.2991262674331665,-0.8989127278327942,-0.03374757617712021,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.029003925621509552,0.6057366132736206,-1.102368950843811,-0.2230660319328308,-0.01209493912756443,0.14634501934051514,-0.32883378863334656,-1.2716656923294067,0.05977821722626686
234,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.8958447575569153,-0.4693981111049652,0.03374757617712021,0.12425244599580765,-0.0,-0.30066022276878357,-0.8912428617477417,-0.03067961521446705,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.7031055688858032,1.8198950290679932,0.23519358038902283,0.8223649263381958,1.191166639328003,-0.481687992811203,-0.23002026975154877,0.15906527638435364,-1.7340664863586426,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.8958447575569153,-0.4693981111049652,0.03374757617712021,0.12425244599580765,-0.0,-0.30066022276878357,-0.8912428617477417,-0.03067961521446705,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.029003925621509552,0.6018319725990295,-1.074695110321045,-0.23400317132472992,-0.004855451174080372,0.14634501934051514,-0.32945916056632996,-1.2689077854156494,0.05994143337011337
235,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.8927768468856812,-0.4586602449417114,0.0,0.1089126393198967,-0.0,-0.2929903268814087,-0.8881748914718628,-0.03528155758976936,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.7031055688858032,1.8102530241012573,0.24769291281700134,0.7229668498039246,1.064402461051941,-0.481687992811203,-0.21120703220367432,0.16759748756885529,-1.820568323135376,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.22856314480304718,0.8927768468856812,-0.4586602449417114,0.0,0.1089126393198967,-0.0,-0.2929903268814087,-0.8881748914718628,-0.03528155758976936,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.029003925621509552,0.600855827331543,-1.0654704570770264,-0.2454611212015152,-0.0067117298021912575,0.14634501934051514,-0.3263322412967682,-1.2678046226501465,0.059696607291698456
236,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.8943107724189758,-0.46172821521759033,-0.02761165425181389,0.11351457983255386,-0.0,-0.2899223566055298,-0.8866409063339233,-0.03681553900241852,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.815073847770691,0.24412167072296143,0.6416410803794861,1.1024317741394043,-0.481687992811203,-0.20368172228336334,0.1718635857105255,-1.8494024276733398,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.8943107724189758,-0.46172821521759033,-0.02761165425181389,0.11351457983255386,-0.0,-0.2899223566055298,-0.8866409063339233,-0.03681553900241852,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.6013438701629639,-1.0681060552597046,-0.2548358142375946,-0.006154846400022507,0.14634501934051514,-0.325081467628479,-1.267253041267395,0.05961500108242035
237,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.8774369955062866,-0.43718451261520386,0.05982524901628494,0.08436894416809082,-0.0,-0.28378644585609436,-0.8866409063339233,-0.03834952041506767,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.7620415687561035,0.2726915776729584,0.8991726636886597,0.8615797162055969,-0.481687992811203,-0.18863114714622498,0.1718635857105255,-1.8782362937927246,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.8774369955062866,-0.43718451261520386,0.05982524901628494,0.08436894416809082,-0.0,-0.28378644585609436,-0.8866409063339233,-0.03834952041506767,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5959750413894653,-1.0470211505889893,-0.22514930367469788,-0.00968177616596222,0.14634501934051514,-0.322579950094223,-1.267253041267395,0.059533391147851944
238,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.8574952483177185,-0.40343695878982544,0.09050486981868744,0.05215534567832947,-0.0,-0.2822524607181549,-0.8866409063339233,-0.03988350182771683,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.699366569519043,0.3119752109050751,0.9895345568656921,0.5953748822212219,-0.481687992811203,-0.1848684847354889,0.1718635857105255,-1.9070701599121094,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.8574952483177185,-0.40343695878982544,0.09050486981868744,0.05215534567832947,-0.0,-0.2822524607181549,-0.8866409063339233,-0.03988350182771683,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5896300077438354,-1.0180294513702393,-0.21473297476768494,-0.013579962775111198,0.14634501934051514,-0.32195454835891724,-1.267253041267395,0.05945178493857384
239,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.8191457390785217,-0.35281556844711304,0.27458256483078003,0.016873788088560104,-0.0,-0.279184490442276,-0.8912428617477417,-0.04295146092772484,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.5788382291793823,0.3709006607532501,1.5317062139511108,0.3038172423839569,-0.481687992811203,-0.17734315991401672,0.15906527638435364,-1.964738130569458,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.8191457390785217,-0.35281556844711304,0.27458256483078003,0.016873788088560104,-0.0,-0.279184490442276,-0.8912428617477417,-0.04295146092772484,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5774279832839966,-0.9745419025421143,-0.15223506093025208,-0.017849404364824295,0.14634501934051514,-0.32070380449295044,-1.2689077854156494,0.05928856506943703
240,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.780796229839325,-0.29759228229522705,0.2883884012699127,-0.026077672839164734,0.015339807607233524,-0.279184490442276,-0.8927768468856812,-0.04295146092772484,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.4583100080490112,0.43518295884132385,1.5723692178726196,-0.05112249404191971,-0.43119773268699646,-0.17734315991401672,0.1547991782426834,-1.964738130569458,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.780796229839325,-0.29759228229522705,0.2883884012699127,-0.026077672839164734,0.015339807607233524,-0.279184490442276,-0.8927768468856812,-0.04295146092772484,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5652260184288025,-0.9271010160446167,-0.14754772186279297,-0.023046985268592834,0.15100550651550293,-0.32070380449295044,-1.2694593667984009,0.05928856506943703
241,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.754718542098999,-0.26077672839164734,0.26998060941696167,-0.004601942375302315,0.7838642001152039,-0.27765053510665894,-0.8927768468856812,-0.04295146092772484,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.3763506412506104,0.47803783416748047,1.518151879310608,0.1263473778963089,2.098365545272827,-0.1735805720090866,0.1547991782426834,-1.964738130569458,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.754718542098999,-0.26077672839164734,0.26998060941696167,-0.004601942375302315,0.7838642001152039,-0.27765053510665894,-0.8927768468856812,-0.04295146092772484,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5569286942481995,-0.8954737186431885,-0.15379752218723297,-0.020448194816708565,0.3844963312149048,-0.32007843255996704,-1.2694593667984009,0.05928856506943703
242,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.7363107800483704,-0.24390295147895813,0.22396118938922882,0.0015339808305725455,0.7838642001152039,-0.2761165499687195,-0.8912428617477417,-0.04601942375302315,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.3184970617294312,0.4976796507835388,1.3826090097427368,0.1770530641078949,2.098365545272827,-0.16981790959835052,0.15906527638435364,-2.0224061012268066,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.7363107800483704,-0.24390295147895813,0.22396118938922882,0.0015339808305725455,0.7838642001152039,-0.2761165499687195,-0.8912428617477417,-0.04601942375302315,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5510717034339905,-0.8809778690338135,-0.1694220006465912,-0.01970568299293518,0.3844963312149048,-0.31945303082466125,-1.2689077854156494,0.059125348925590515
243,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.7240389585494995,-0.23930099606513977,0.2208932340145111,0.01073786523193121,0.7838642001152039,-0.2761165499687195,-0.8927768468856812,-0.04601942375302315,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.2799280881881714,0.5030364990234375,1.373572826385498,0.2531115710735321,2.098365545272827,-0.16981790959835052,0.1547991782426834,-2.0224061012268066,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.7240389585494995,-0.23930099606513977,0.2208932340145111,0.01073786523193121,0.7838642001152039,-0.2761165499687195,-0.8927768468856812,-0.04601942375302315,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5471670627593994,-0.8770244121551514,-0.17046362161636353,-0.01859191432595253,0.3844963312149048,-0.31945303082466125,-1.2694593667984009,0.059125348925590515
244,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.7194370031356812,-0.23930099606513977,0.21935924887657166,0.012271846644580364,0.7838642001152039,-0.279184490442276,-0.8958447575569153,-0.04601942375302315,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.2654646635055542,0.5030364990234375,1.3690547943115234,0.2657879889011383,2.098365545272827,-0.17734315991401672,0.1462671458721161,-2.0224061012268066,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.7194370031356812,-0.23930099606513977,0.21935924887657166,0.012271846644580364,0.7838642001152039,-0.279184490442276,-0.8958447575569153,-0.04601942375302315,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5457028150558472,-0.8770244121551514,-0.1709844470024109,-0.01840628683567047,0.3844963312149048,-0.32070380449295044,-1.2705625295639038,0.059125348925590515
245,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.7056311368942261,-0.23930099606513977,0.1978835165500641,-0.01840776950120926,0.7838642001152039,-0.28378644585609436,-0.8973787426948547,-0.04601942375302315,-0.3286009132862091,-0.00332721252925694,0.0,0.0,0.0,-0.04250015318393707,-0.9998122453689575,0.0,-0.99986732006073,-0.9998070001602173,-1.0001758337020874,-0.0,-0.0,-1.6416325569152832,1.222074270248413,0.5030364990234375,1.3058013916015625,0.012259597890079021,2.098365545272827,-0.18863114714622498,0.14200104773044586,-2.0224061012268066,-0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10737865418195724,-1.4848934412002563,-0.14419420063495636,-0.0,-0.0,-0.2178252786397934,0.7056311368942261,-0.23930099606513977,0.1978835165500641,-0.01840776950120926,0.7838642001152039,-0.28378644585609436,-0.8973787426948547,-0.04601942375302315,0.012632614001631737,2.450196916470304e-05,0.0,0.0,0.0,0.005789338145405054,0.10004892200231552,0.0,0.10741472989320755,-1.4850562810897827,-0.14416742324829102,0.0,0.0,0.03087957203388214,0.5413101315498352,-0.8770244121551514,-0.17827586829662323,-0.02211884595453739,0.3844963312149048,-0.322579950094223,-1.2711141109466553,0.059125348925590515
